,spot,wave_direction,wave_type,crowd_level,reg_link,latitude,longitude
23,Tamarindo Rivermouth,Right,Rivermouth,Not Too Bad,https://surfing-waves.com/atlas/north_america/central_america/costa_rica/spot/tamarindo_rivermouth.html,10.30814266204834,-85.83972167968750
24,Witches Rock,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/north_america/central_america/costa_rica/spot/witches_rock.html,10.79311275482178,-85.68149566650390
0,Ansedonia,Left,Point break,Empty,https://surfing-waves.com/atlas/europe/italy/spot/ansedonia.html,42.40611648559570,11.28091526031494
1,Fontane Bianche,Left,Point break,Empty,https://surfing-waves.com/atlas/europe/italy/spot/fontane_bianche.html,36.96268844604492,15.21992111206055
2,Varazze,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/europe/italy/spot/varazze.html,44.35448074340820,8.58246803283691
0,Areal Santa Barbara,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/azores/spot/areal_santa_barbara.html,37.81787109375000,-25.54488563537598
1,Baia das Quatro Ribeiras,Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/europe/azores/spot/baia_das_quatro_ribeiras.html,38.79851531982422,-27.18575477600098
2,Baixa da Vila Nova,Right & left,Reef break,Empty,https://surfing-waves.com/atlas/europe/azores/spot/baixa_da_vila_nova.html,38.78968429565430,-27.12653160095215
3,Fajã da Caldeira de Santo Cristo,Right & left,Point break,Not Too Bad,https://surfing-waves.com/atlas/europe/azores/spot/faj_da_caldeira_de_santo_cristo.html,38.62116241455078,-27.92037963867188
4,Praia do Norte,Left,Point break,Empty,https://surfing-waves.com/atlas/europe/azores/spot/praia_do_norte.html,38.61251068115234,-28.76098442077637
0,Agger,Right,Point break,Empty,https://surfing-waves.com/atlas/europe/denmark/spot/agger.html,56.72005081176758,8.21794509887695
1,Hornbaek,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/denmark/spot/hornbaek.html,56.09693908691406,12.46501922607422
2,Klitmoller,Right & left,Point break,Can Get Busy,https://surfing-waves.com/atlas/europe/denmark/spot/klitmoller.html,57.03989028930664,8.48994255065918
3,Vejers Strand,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/denmark/spot/vejers_strand.html,55.62372970581055,8.10859680175781
0,Ingu beach,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/asia/south_korea/spot/ingu_beach.html,37.96781158447266,128.76264953613280
1,Jukdo,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/asia/south_korea/spot/jukdo.html,37.97397613525391,128.76008605957030
2,Jungmun,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/asia/south_korea/spot/jungmun.html,33.24496841430664,126.41161346435547
3,Malipo beach,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/asia/south_korea/spot/malipo_beach.html,36.78915023803711,126.14260101318360
4,Songjeong Beach,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/asia/south_korea/spot/songjeong_beach.html,35.17844009399414,129.19976806640625
0,36th Street SIC,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/36th_street_sic.html,39.15748596191406,-74.68559265136719
1,Allenhurst,Right & left,Breakwater / groyne,Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/allenhurst.html,40.23590087890625,-73.99094390869140
2,Bay Head,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/bay_head.html,40.09908294677734,-74.01103210449219
3,Belmar 16th Street,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/belmar_16th_street.html,40.17146682739258,-74.01280975341797
4,Dinks,Right & left,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/dinks.html,40.25428009033203,-73.98991394042969
5,Harvey Cedar,Right,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/harvey_cedar.html,39.66491317749023,-74.12475585937500
6,Harvey Cedars,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/harvey_cedars.html,39.70491027832031,-74.13020324707031
7,Long Beach 82nd St,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/long_beach_82nd_st.html,39.60800933837891,-74.20253753662110
8,Long Beach Hudson Ave,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/long_beach_hudson_ave.html,39.69214630126953,-74.13980102539062
9,Long Beach Township,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/long_beach_township.html,39.59352111816406,-74.21350097656250
10,Manasquane Inlet,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/manasquane_inlet.html,40.10322189331055,-74.03171539306640
11,Ocean City,Right & left,Point break,Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/ocean_city.html,39.22028350830078,-74.63690948486328
12,Rambler Beach,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/rambler_beach.html,38.96795272827148,-74.83371734619140
13,Seaside Park,Right & left,Breakwater / groyne,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/seaside_park.html,39.91798019409180,-74.07819366455078
14,Ship Bottom,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/ship_bottom.html,39.64757156372070,-74.17485809326172
15,The Cove,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/the_cove.html,38.92860031127930,-74.93444061279297
16,The Pipe,Right & left,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/new_jersey/spot/the_pipe.html,40.13813781738281,-74.02474975585938
0,Cais  - Vila Baleira,Left,Reef break,Empty,https://surfing-waves.com/atlas/europe/madeira_islands/spot/cais_vila_baleira.html,33.06241226196289,-16.32843017578125
1,Faja da Areia,Right & left,Point break,Empty,https://surfing-waves.com/atlas/europe/madeira_islands/spot/faja_da_areia.html,32.81620407104492,-17.04691886901855
2,Ponta Delgada,Right & left,Reef break,Empty,https://surfing-waves.com/atlas/europe/madeira_islands/spot/ponta_delgada.html,32.83460998535156,-16.99087142944336
3,Praia do Cabeço,Right,Reef break,Empty,https://surfing-waves.com/atlas/europe/madeira_islands/spot/praia_do_cabe_o.html,33.03572082519531,-16.36207580566406
0,28th st,Right & left,Breakwater / groyne,Mental,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/28th_st.html,33.61207199096680,-117.93231964111328
1,40th St,Left,Breakwater / groyne,Packed,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/40th_st.html,33.61779785156250,-117.93800354003906
2,54th Street,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/54th_street.html,33.62211608886719,-117.94595336914062
3,Balboa Pier,Right & left,Breakwater / groyne,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/balboa_pier.html,33.60582733154297,-117.92999267578125
4,Blackies,Right,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/blackies.html,33.58635330200195,-117.92724609375000
5,Bolsa Chica State Beach,Right,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/bolsa_chica_state_beach.html,33.69892120361328,-118.04981231689453
6,Brooks Street,Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/brooks_street.html,33.53209304809570,-117.77895355224610
7,Doheney State Beach,Right & left,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/doheney_state_beach.html,33.46080398559570,-117.68245697021484
8,Goldenwest,Right,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/goldenwest.html,33.66790390014648,-118.01789093017578
9,Huntington Beach,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/huntington_beach.html,33.65531539916992,-118.00629425048828
10,Huntington St,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/huntington_st.html,33.65186691284180,-117.99686431884766
11,Huntington State Beach,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/huntington_state_beach.html,33.63691711425781,-117.97462463378906
12,Magnolia St.,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/magnolia_st.html,33.63829040527344,-117.97465515136719
13,Newland St.,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/newland_st.html,33.64276885986328,-117.98248291015625
14,Newport Beach,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/newport_beach.html,33.61476135253906,-117.93908691406250
15,Pelican Point,Right & left,Point break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/pelican_point.html,33.57883834838867,-117.85124206542969
16,Salt Creek,Right & left,Reef break,Packed,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/salt_creek.html,33.48067092895508,-117.72576141357422
17,Scotchman's Cove/3.5's/Panda Land,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/scotchmans_cove_3_5s_panda_land.html,33.56510543823242,-117.83339691162110
18,Seal Beach,Right,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/seal_beach.html,33.73404693603516,-118.11106872558594
19,Secret 3 Beach,Right & left,Reef break,Empty,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/secret_3_beach.html,33.57343673706055,-117.84553527832031
20,The Wedge,Left,Breakwater / groyne,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/orange_county/spot/the_wedge.html,33.59238815307617,-117.88227081298828
0,Batu congok,Left,Point break,Not Too Bad,https://surfing-waves.com/atlas/asia/indonesia/lombok/spot/batu_congok.html,-8.87421703338623,116.17012023925781
1,Desert Point,Left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/asia/indonesia/lombok/spot/desert_point.html,-8.74991703033447,115.82201385498047
2,Gerupuk Inside,Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/asia/indonesia/lombok/spot/gerupuk_inside.html,-8.91186809539795,116.35302734375000
0,Ballona Creek,Left,Breakwater / groyne,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/ballona_creek.html,33.96078491210938,-118.45776367187500
1,Bay Street,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/bay_street.html,34.00455474853516,-118.49269866943360
2,County Line,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/county_line.html,34.05136489868164,-118.96441650390625
3,El Porto,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/el_porto.html,33.90025329589844,-118.42199707031250
4,Fried Fish,Right,Point break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/fried_fish.html,34.04076385498047,-118.57289886474610
5,Gillis,Right & left,Breakwater / groyne,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/gillis.html,33.95037841796875,-118.44853210449219
6,Hermosa Beach Pier,Right & left,Breakwater / groyne,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/hermosa_beach_pier.html,33.86148834228516,-118.40406036376953
7,Indicator,Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/indicator.html,33.77381515502930,-118.42901611328125
8,Jet Point,Right & left,Point break,Empty,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/jet_point.html,33.71902084350586,-118.32711029052734
9,Leo Carrillo,Right,Reef break,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/leo_carrillo.html,34.04295349121094,-118.93369293212890
10,Little Dume,Right,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/little_dume.html,34.00846099853516,-118.79345703125000
11,Malibu Point,Right,Reef break,Mental,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/malibu_point.html,34.02968597412109,-118.68058013916016
12,Manhattan Pier,Right & left,Breakwater / groyne,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/manhattan_pier.html,33.88325881958008,-118.41392517089844
13,Point Dume,Right,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/point_dume.html,34.00144195556641,-118.80435180664062
14,Rat Beach,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/rat_beach.html,33.80332946777344,-118.39450836181640
15,Redondo Breakwater,Left,Breakwater / groyne,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/redondo_breakwater.html,33.85035324096680,-118.40116119384766
16,Seal Beach Jetty,Right & left,Rivermouth,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/seal_beach_jetty.html,33.73905181884766,-118.11787414550781
17,Shit Pipe,Right & left,Breakwater / groyne,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/los_angeles_county/spot/shit_pipe.html,33.92787170410156,-118.43667602539062
